start,end,lat,lon,name,site_id,json_filename,csv_filename,mean_flow_cfs,post_csv_filename,hydrosource_potential_cap_mw,hydrosource_annual_mean_flow_cfs,norm_ratio,head,mean_flow_cfs_2016,max_power_mw_2016,min_power_mw_2016,mean_power_mw_2016,median_power_mw_2016,mean_capacity_factor_2016,mean_capacity_factor_01,stdev_capacity_factor_01,mean_power_mw_01,mean_capacity_factor_02,stdev_capacity_factor_02,mean_power_mw_02,mean_capacity_factor_03,stdev_capacity_factor_03,mean_power_mw_03,mean_capacity_factor_04,stdev_capacity_factor_04,mean_power_mw_04,mean_capacity_factor_05,stdev_capacity_factor_05,mean_power_mw_05,mean_capacity_factor_06,stdev_capacity_factor_06,mean_power_mw_06,mean_capacity_factor_07,stdev_capacity_factor_07,mean_power_mw_07,mean_capacity_factor_08,stdev_capacity_factor_08,mean_power_mw_08,mean_capacity_factor_09,stdev_capacity_factor_09,mean_power_mw_09,mean_capacity_factor_10,stdev_capacity_factor_10,mean_power_mw_10,mean_capacity_factor_11,stdev_capacity_factor_11,mean_power_mw_11,mean_capacity_factor_12,stdev_capacity_factor_12,mean_power_mw_12,mean_flow_cfs_2019,max_power_mw_2019,min_power_mw_2019,mean_power_mw_2019,median_power_mw_2019,mean_capacity_factor_2019,mean_flow_cfs_2018,max_power_mw_2018,min_power_mw_2018,mean_power_mw_2018,median_power_mw_2018,mean_capacity_factor_2018,mean_flow_cfs_2015,max_power_mw_2015,min_power_mw_2015,mean_power_mw_2015,median_power_mw_2015,mean_capacity_factor_2015,mean_flow_cfs_2012,max_power_mw_2012,min_power_mw_2012,mean_power_mw_2012,median_power_mw_2012,mean_capacity_factor_2012,mean_flow_cfs_2010,max_power_mw_2010,min_power_mw_2010,mean_power_mw_2010,median_power_mw_2010,mean_capacity_factor_2010,mean_flow_cfs_2014,max_power_mw_2014,min_power_mw_2014,mean_power_mw_2014,median_power_mw_2014,mean_capacity_factor_2014,mean_flow_cfs_2013,max_power_mw_2013,min_power_mw_2013,mean_power_mw_2013,median_power_mw_2013,mean_capacity_factor_2013,mean_flow_cfs_2011,max_power_mw_2011,min_power_mw_2011,mean_power_mw_2011,median_power_mw_2011,mean_capacity_factor_2011,mean_flow_cfs_2017,max_power_mw_2017,min_power_mw_2017,mean_power_mw_2017,median_power_mw_2017,mean_capacity_factor_2017
1/1/80,12/31/20,40.14771527,-105.8658793,GRANBY,9019500,data/1980_2020_npd/raw/npd_09019500_1980-01-01_2020-12-31.json,../data/npd/raw/npd_09019500_1980-01-01_2020-12-31.csv,69.26442395264117,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_9019500_2016_synthetic.csv,3.5952114319999997,70.99227861,0.9756613720366563,221.0,69.26442395264117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,36.46667,-91.53,MAMMOTH SPRINGS DAM 3,7069220,data/1980_2020_npd/raw/npd_07069220_1980-01-01_2020-12-31.json,../data/npd/raw/npd_07069220_1980-01-01_2020-12-31.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,35.39471361,-106.54753090000001,JEMEZ CANYON DAM,8328950,data/1980_2020_npd/raw/npd_08328950_1980-01-01_2020-12-31.json,../data/npd/raw/npd_08328950_1980-01-01_2020-12-31.csv,31.586314890710383,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_8328950_2016_synthetic.csv,1.3447646080000002,60.73229,0.5200909580506577,87.0,31.586314890710383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,41.4750376,-79.44546419,TIONESTA DAM,3020000,data/1980_2020_npd/raw/npd_03020000_1980-01-01_2020-12-31.json,../data/npd/raw/npd_03020000_1980-01-01_2020-12-31.csv,1106.8170205479453,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_3020000_2019_synthetic.csv,5.893181321,868.4499809,1.274474114676033,45.0,,,,,,,0.49985666369288523,1.7693454318940236,2.372968335021246,0.5453146577513207,1.5155287098270955,2.588770960672602,0.3095541581544205,2.0064400695165627,1.4695457090593433,0.5218993819040079,1.4436528075498247,2.4776116780675403,0.45458656154206606,1.9331580782188134,2.1580576881701456,0.7284304328824223,1.3092386214959522,3.4580760386898306,0.1187949219549069,1.093490412462326,0.5639548467308484,0.0,0.0,0.0,0.0,0.0,0.0,0.018498450272891764,0.2506221001678026,0.08781764840391802,0.2124925717399354,1.6943381737268144,1.008765473767704,0.347927006041037,2.000957274789023,1.6517130373626314,1106.8170205479453,4.747297590253217,0.0,1.4746437200596636,0.019422957037734875,0.310628034586938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,34.39866661,-87.98793911,Bear Creek,3592000,data/1980_2020_npd/raw/npd_03592000_1980-01-01_2020-12-31.json,../data/npd/raw/npd_03592000_1980-01-01_2020-12-31.csv,533.4320776255707,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_3592000_2018_synthetic.csv,2.176294183,163.89905190000002,3.2546379703955486,79.0,,,,,,,0.031133980955077762,0.25843141575052475,0.08078886828565733,0.8076783440603682,0.7362122299631281,2.095826404262922,0.8049578468380333,0.8565081398217899,2.0887670470903252,0.8070720743733628,0.7609520092555692,2.094253208661635,0.28510618664231174,1.117326313379182,0.7398156436629783,0.1559724780206115,0.919364920813091,0.40472948195015984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032035846946912,0.7904138742848843,0.5272884204162582,0.49377168127329296,1.1143561498923535,1.2812770515641245,,,,,,,533.4320776255707,2.594877552029888,0.0,0.7654284372024632,0.0,0.29497670770772727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,35.34394228,-103.4448062,UTE DAM,7227000,data/1980_2020_npd/raw/npd_07227000_1980-01-01_2020-12-31.json,../data/npd/raw/npd_07227000_1980-01-01_2020-12-31.csv,2.9667648401826483,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_7227000_2015_synthetic.csv,13.74559184,744.66373,0.003984032954287499,92.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.9667648401826483,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,32.25014342,-96.64707736,BARDWELL LAKE,8063800,data/1980_2020_npd/raw/npd_08063800_1980-01-01_2020-12-31.json,../data/npd/raw/npd_08063800_1980-01-01_2020-12-31.csv,63.97035177595628,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_8063800_2012_synthetic.csv,1.95246781,85.90509,0.744663113395915,78.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,63.97035177595628,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,42.17066253,-104.6973797,GRAYROCKS,6670500,data/1980_2020_npd/raw/npd_06670500_1980-01-01_2020-12-31.json,../data/npd/raw/npd_06670500_1980-01-01_2020-12-31.csv,113.73834360730594,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_6670500_2019_synthetic.csv,3.8026750469999997,274.98033780000003,0.41362355038646664,74.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30488589063207466,0.14251936300393797,0.11938467146624124,0.8217223428039221,0.1327530790808129,0.3217631741788312,0.9688621436790862,0.029422827952489326,0.37937894888940293,0.7860299104366156,0.1422360633331965,0.3077870295197,0.27492569486481655,0.16986900902344113,0.10765310815472443,0.0,0.0,0.0,0.006367729889376255,0.009761110248926338,0.0024934225039175144,0.6023292532095046,0.1254407936712575,0.23585505993683453,0.46864302042292616,0.14715910291265757,0.18350732109035187,113.73834360730594,0.3915716506878647,0.0,0.1387887291168428,0.0,0.35444018705908853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,41.988617,-72.60346926,ENFIELD DAM,1184000,data/1980_2020_npd/raw/npd_01184000_1980-01-01_2020-12-31.json,../data/npd/raw/npd_01184000_1980-01-01_2020-12-31.csv,19307.559360730593,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_1184000_2010_synthetic.csv,29.26385634,16940.121740000002,1.1397532825953935,12.0,,,,,,,0.08358216591647068,76.93267879869389,42.32882120683452,0.053151621322480185,52.02693453298454,26.917769492370667,0.4316073395205578,119.55938211928618,218.58047952934243,0.35119064693062496,121.83365436540639,177.8547605274439,0.07387774290189225,46.1605532471149,37.41417485619918,0.009776575460816424,12.46667014638445,4.951186777207875,0.0002378875246951531,1.3845907644335098,0.12047424698494535,0.001231752132114662,2.479132937362019,0.6238007259051458,0.0,0.0,0.0,0.20481319483877397,95.45238109200668,103.72429345507807,0.14567497979498983,50.169471760686044,73.7747114643297,0.18083599889325905,98.39833499072614,91.58143463955963,,,,,,,,,,,,,,,,,,,,,,,,,19307.559360730593,506.4336481676795,0.0,65.14163054058314,8.767829892130319,0.12862816437310423,,,,,,,,,,,,,,,,,,,,,,,,
1/1/80,12/31/20,41.35790294,-73.66544033,CROTON FALLS DAM,1374701,data/1980_2020_npd/raw/npd_01374701_1980-01-01_2020-12-31.json,../data/npd/raw/npd_01374701_1980-01-01_2020-12-31.csv,127.03960045662099,/Users/galljf/OneDrive - Idaho National Laboratory/code/hat/data/npd/synthetic_profiles/npd_1374701_2010_synthetic.csv,1.246366475,120.7096946,1.0524390843469251,68.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,127.03960045662099,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
