,site_id,pv_id,lat,lon,1,2,3,4,5,6,7,8,9,10,11,12
0,1021000.0,1681.0,45.1580505,-67.4016571,0.07111534089780545,0.00013231495414813,0.05830486900615203,0.010796839982204825,,-0.10330270287401841,,,-0.026680236294594012,-0.017908854152270094,0.0228217398535749,0.04592024079648549
1,1053500.0,1178.0,44.7865982,-71.1249008,0.09345741486575672,0.07440240447919705,-0.04686901291896442,0.09167091886027079,-0.023755866611200136,0.019402147785447063,-0.03014125086836951,0.014743169140374563,0.15132598134162736,0.10390241243705967,-0.08814818686756483,5.423185388287507e-05
2,1054000.0,726.0,44.4569473,-71.1860657,-0.08827859852545852,-0.01743899768398388,-0.021204210131025907,0.08847547849699314,-0.009718098005660602,0.008061251369571426,-0.006203135388774434,-0.019868330729916728,0.08428702168940536,-0.013822867194125156,-0.09362101689797715,0.0028978102883698877
4,1081000.0,1864.0,43.5345001,-71.4681015,,,,,,0.073277640134278,,,-0.09283424906911783,-0.11779072126552043,-0.06352109887422511,
6,1091500.0,1180.0,43.0185013,-71.5979004,-0.07726064476089736,-0.05304205350460926,-0.054645383831494004,-0.07021869923538077,-0.17804402543677417,-0.05408460996464374,-0.03119887496909764,,,0.08487702339491267,-0.09531049247592274,-0.02028151343593946
7,1094000.0,1982.0,42.7496986,-71.8367004,0.05270833253986367,0.019838173679951214,-0.0013993859165677084,0.03115865388018786,0.0983463385399878,0.07831978811769501,0.01324717792436838,-0.07126740443253453,0.0137945405485159,-0.034930626540783216,0.04174090059535674,-0.04641716253076815
8,1096500.0,1562.0,42.6651993,-71.5757751,0.05300381020055718,0.09088212073736682,0.031219917035235755,0.03345673809519667,0.08837782733463943,0.026382778326088784,0.02926009570482076,0.035920110049824615,,0.13598377733294983,0.1459833152682095,0.053695846768051024
9,1100000.0,1720.0,42.6481018,-71.3087006,0.04780719272241693,-0.06204604037263133,0.05431076293683647,-0.03402849712655219,-0.09012946025953628,-0.05520623561690401,-0.04661165342056855,-0.03549582252027744,,0.1355327578259724,-0.10329254250990556,0.04945324225263907
10,1105876.0,1863.0,41.9171982,-70.6269989,0.025711305784504302,,-0.02812863846822502,0.018606321522803754,-0.11247942079359335,0.01884180237951707,0.05470646420176498,-0.03695383954540023,0.0023858693135427114,-0.13350290292489275,0.015620605891089736,0.048669863872439614
12,1125100.0,1832.0,42.0633011,-71.8806992,-0.004918623925195064,-0.0641602468231791,0.08887158769025558,-0.021738429775120114,0.06265733785895822,0.00988536955583632,-0.0628285294274161,,,,-0.03868604963244894,-0.013168986205134342
16,1152500.0,1355.0,43.3744011,-72.3468018,-0.0030752976194565627,-0.08687373440464113,0.07541577974333523,0.10060449456679534,0.09149786345229108,-0.02042227073951796,-0.04872422154415007,-0.08373506286121127,-0.09717912688695862,0.04580653380490704,,0.03159600279420063
17,1162000.0,1992.0,42.6791,-72.0477982,-0.05213008079601687,,-0.01485623969499187,-0.035484162926193254,0.02312390536027087,-0.06320332531782998,-0.03411867623499043,-0.027652402714847927,,0.00896337588656236,-0.08865732509013437,0.06256837280037333
18,1166500.0,1844.0,42.5894012,-72.3100967,-0.06695995229286655,0.05504033109010076,-0.05193622492621906,-0.04449962251415364,-0.07620864521870203,,,,-0.039677318074850136,0.09161756584656158,0.07018757429664027,-0.02343580632663238
20,1172010.0,534.0,42.2136078,-72.6023331,-0.003607575399649134,0.052990947142369724,-0.023967853822056774,-0.040645397359698424,-0.16408656359740897,-0.010180685451333226,,0.0015835225665874627,0.0026551042172827787,-0.024704167377742055,0.05409034783304507,0.06840635770617733
22,1327750.0,816.0,43.3049011,-73.6429977,-0.08525905071389131,-0.1764381667194347,-0.05397444526289138,-0.02361261497575049,-0.030781206045327986,0.06358179895458349,-0.029028864489779448,-0.1618770599643026,-0.11415519005691571,-0.14582380881675241,-0.12991345916560962,-0.13859099558290117
24,1347000.0,1201.0,43.0372009,-74.8647003,-0.0660279974362501,-0.032554768010600955,-0.07615790935707444,-0.025162517853617283,-0.08313742099991563,-0.07781896485224277,-0.018428017792849395,0.02514240522798441,0.06897417348143071,0.007524998480593993,-0.09665768446795309,-0.09662455388572311
33,2025500.0,1131.0,37.5101013,-79.2658997,-0.032662707346655516,-0.04965046263219425,0.02316710871596898,0.013802487054496748,0.025159757359342623,,,,,-0.0022491717689248902,0.08212748087456151,0.006590008400496223
36,2167000.0,438.0,34.1692009,-81.9024963,-0.043031030346867616,0.019118157720905672,0.04501769335623389,-0.055047300840700086,-0.0035846798222981847,-0.07779479484139276,-0.0766198703255729,-0.02935557897333938,,-0.022489473955914108,0.0027329673137136377,0.004701550523659296
40,2335815.0,705.0,33.9681015,-84.3841019,-0.17382501895549549,9.37153825300921e-07,0.0003641851710233651,0.06162628046802676,0.036845180222611344,-0.11933470574562483,0.057434021623011956,0.12233691152120338,0.03643368545980941,0.012299331548981066,-0.04248499365154619,0.09935063212687173
41,2364500.0,2108.0,31.3640003,-86.0935974,-0.05613645161647924,-0.04708548579138051,0.008557480427347728,-0.015909515651508624,-0.14143925412150787,,,,,,,
42,3209000.0,294.0,37.2333298,-82.3450012,0.01975665889374887,0.06922005873897057,-0.03350485689108359,-0.021827837696244495,0.04457144973766157,0.017563851647283125,-0.0015062080376877021,,,0.20504915468775403,0.040538789740935596,-0.015006157520397629
44,3287000.0,1597.0,37.8311005,-84.7238998,-0.06578874959685105,-0.038047464327470026,0.05405851615689583,-0.027136049327936347,-0.04256792734710667,0.027253411371251934,-0.02590161293515763,-0.024684914970126252,,,0.07454902532101357,-0.041467212583345056
48,4044724.0,1507.0,46.3333015,-86.8499985,-0.0062371650953283175,0.09520420321011196,0.10337193031077795,0.028802284785610234,-0.07649674300961712,-0.11447232567905896,0.04342018469652125,0.022412492177284922,,,0.04669930823954595,-0.010447554022854102
50,4062000.0,569.0,46.0200005,-88.2617035,,,0.060229024222922395,0.05332018362038368,0.09008368650030332,-0.048665503088058046,0.08340446000947566,0.09980367965676518,-0.08742702820885312,0.034219695298496174,0.015426160364076862,-0.03252419695460389
51,4066003.0,520.0,45.7867012,-88.0417023,,,0.0491613164139095,0.07013116344603208,-0.0577699159088398,-0.06277575574567186,0.0766507200833219,0.029574227788210877,0.008722055392838596,-0.013309229463796078,0.14025145132033978,0.034162621959235494
52,4066030.0,796.0,45.4799995,-87.803299,-0.019808672561759135,-0.18124504820048482,0.0975374947520296,0.08541405818912488,-0.1277567229687145,-0.012652235850704064,0.053290139171982866,0.023109949042951446,-0.038988432667638295,0.005538362576718875,0.10236340136203818,0.06122756351196068
53,4069500.0,977.0,45.0466995,-87.7450027,,,,,,,0.04043853776467787,0.18411491174525188,0.12323346303758208,0.06690317743630782,,
54,4071765.0,522.0,44.8578987,-88.0535965,,,,,0.12328124478949165,0.02747167845453964,0.008743865220131385,0.03309682647718256,0.03628164963805258,0.019298721008211422,-0.12696154489573377,-0.06716020805308962
56,4108660.0,413.0,42.5634003,-85.9533005,-0.0396055164516769,,-0.125060661708834,-0.03801400090189204,-0.12251984905634782,-0.02845761345277451,0.02741057042572282,0.10552991579450495,0.1107343842885212,-0.020828369448803306,0.03637823590244347,0.05608295522048141
57,4113000.0,1490.0,42.718399,-84.5607986,0.008444038099892446,0.03279777061086507,-0.045107690003150056,,0.042947856249425445,-0.06410906479996126,-0.06685802425899832,-0.04766375664135508,0.01244622059310023,-0.01944401964973834,0.09411325717881314,0.04090188255063902
58,4122001.0,883.0,43.4216995,-85.8016968,-0.05680085339325048,0.07252450462220526,-0.08262896680930483,0.04978891433087163,0.18193087881629055,-0.13474728600755587,-0.03810629547126234,0.046046645654827884,0.008314505483217646,-0.0277809946553043,0.026183751483835543,0.06399131934184589
59,4124200.0,990.0,44.362999,-85.8199997,-0.07441948343772645,0.08233276006492993,0.2032709993032245,-0.03131632581517569,0.0966390350842866,-0.15024603372905287,0.0782627992956881,0.025774257269664192,0.07268155987902308,-0.038324985269827694,0.12648975586768163,0.010629398508348828
60,4125550.0,976.0,44.2583008,-85.9383011,-0.059648052062296245,0.03286193536442496,0.1506797759913669,0.02924952673595382,-0.013855522260097619,-0.08199490608837011,0.1087892281683835,0.09034184929318263,-0.015369701363587254,-0.05909233883708291,-0.08738350530965681,0.027795883989695395
61,4136500.0,864.0,44.6609001,-84.1316986,-0.04548048477846055,-0.17132345466944368,0.03720655460299761,0.06608337582341058,0.03979722204784441,-0.14472332171489144,0.04299194371393679,-0.0642233814355443,-0.1808125452117516,0.015732616203995443,-0.0712377342406351,0.08536115627182905
62,4137005.0,863.0,44.5619011,-83.8041992,-0.07434750698776546,-0.16316674789436783,-0.03869289625855163,-0.13927894979451372,0.19341471275255562,-0.11462954773563885,0.06626712210189759,0.09978122047269788,-0.0063753311168510286,-0.006999447884969798,-0.0896580218827118,0.021045373404494278
