,site_id,lat,lon,pv_id,1,2,3,4,5,6,7,8,9,10,11,12
0,1021000,45.1580505,-67.4016571,1681.0,0.05015617236495018,-0.005761459935456514,-0.9693582057952881,0.15329031646251678,0.0,0.06123478338122368,0.0,0.0,1.0492296496522613e-05,-0.001090898411348462,0.10768868774175644,-12151240523776.0
1,1053500,44.7865982,-71.1249008,1178.0,0.33184298872947693,0.3360441029071808,0.41736382246017456,0.24480479955673218,0.2822156846523285,0.3353971242904663,0.43111103773117065,0.37951940298080444,0.17133475840091705,0.13165929913520813,0.02157226763665676,0.006912384647876024
2,1054000,44.4569473,-71.1860657,726.0,0.24531497061252594,0.28570887446403503,0.31535765528678894,0.268979012966156,0.20924274623394012,0.3580632507801056,0.39932048320770264,0.14287644624710083,0.07568202167749405,0.00986887700855732,0.07764177769422531,0.017130063846707344
4,1081000,43.5345001,-71.4681015,1864.0,0.0,0.0,0.0,0.0,0.0,0.013934733346104622,0.0,0.0,0.06069500371813774,0.16070324182510376,-0.0246063731610775,0.0
6,1091500,43.0185013,-71.5979004,1180.0,0.24969318509101868,0.03777828812599182,0.313960999250412,0.6614950895309448,0.2322479486465454,0.06878256797790527,0.011532279662787914,0.0,0.0,0.018779713660478592,0.08907236158847809,0.14123035967350006
7,1094000,42.7496986,-71.8367004,1982.0,0.21967631578445435,0.2136823832988739,-0.26925989985466003,0.029671020805835724,0.3681405484676361,0.6368787288665771,0.6842033863067627,0.6466267704963684,0.47703152894973755,0.4895817041397095,-3608539037696.0,0.018370071426033974
8,1096500,42.6651993,-71.5757751,1562.0,0.1035289615392685,-0.031685635447502136,0.13698402047157288,0.46870318055152893,0.18943506479263306,-0.04551189765334129,-3.1848292564973235e-05,0.0215176809579134,0.0,0.05042196065187454,-0.08267255872488022,0.5619877576828003
9,1100000,42.6481018,-71.3087006,1720.0,-2.4494407176971436,0.01948675885796547,0.07847505807876587,0.5177965760231018,0.3036384582519531,0.025831544771790504,0.07178027182817459,0.08100603520870209,0.0,0.15373191237449646,0.0196088794618845,0.37835174798965454
10,1105876,41.9171982,-70.6269989,1863.0,0.007522177416831255,0.6675358414649963,0.6715155839920044,0.6392452120780945,0.701055645942688,0.7092227935791016,0.6535965800285339,0.6473508477210999,0.41571518778800964,-14305862877184.0,-6303180128256.0,-0.1598854959011078
12,1125100,42.0633011,-71.8806992,1832.0,0.164465993642807,0.4324329197406769,0.6895492076873779,0.32254844903945923,0.15689130127429962,0.6266494393348694,0.020227903500199318,0.0,0.0,0.0,0.05930717661976814,-48.13549041748047
