,site_id,c_stab_mean,decile_rank,lat,lon,name,stream_gauge_id,potential_cap_mw
0,3020000.0,0.37390889850000003,7.0,41.4750376,-79.44546419,TIONESTA DAM,3020000.0,5.893181321
1,3592000.0,0.29760765274999995,5.0,34.39866661,-87.98793911,Bear Creek,3592000.0,2.176294183
2,3592000.0,0.29760765274999995,5.0,34.39866661,-87.98793911,Bear Creek,3592000.0,3.627596511
3,6670500.0,0.33691769675,6.0,42.17066253,-104.6973797,GRAYROCKS,6670500.0,3.8026750469999997
4,1184000.0,0.29665756275,4.0,41.988617,-72.60346926,ENFIELD DAM,1184000.0,29.26385634
5,3400800.0,0.27506446891666664,3.0,36.75166341,-83.25657005,MARTINS FORK DAM,3400800.0,1.216025416
6,1342602.0,0.32323169000000007,6.0,43.106390000000005,-75.20834,UTICA HARBOR DAM,1342602.0,1.2145550459999999
7,9419800.0,0.78592343625,9.0,36.12065721,-114.9102765,LAKE LAS VEGAS,9419800.0,2.291057443
8,3282060.0,0.14331707033333332,0.0,37.60163041,-83.83265398,KENTUCKY RIVER LOCK & DAM 13,3282060.0,12.18140454
9,1091500.0,0.38588879700000006,7.0,43.09355473,-71.65996233,EVERETT DAM,1091500.0,1.194996054
10,3282290.0,0.16829622825,0.0,37.78452214,-84.10328751,KENTUCKY RIVER LOCK & DAM 11,3282290.0,14.09742525
11,1315000.0,0.5036464875833334,8.0,43.75577387,-74.275498,INDIAN LAKE STONE DAM,1315000.0,1.14797863
12,4108660.0,0.7875360150833334,9.0,42.46480853,-85.74945551,Otsego Dam,4108660.0,2.499793464
13,4108660.0,0.7875360150833334,9.0,42.46480853,-85.74945551,Otsego Dam,4108660.0,2.250318278
14,3284500.0,0.1530583415,0.0,37.74576434,-84.58728285,KENTUCKY RIVER LOCK & DAM 8,3284500.0,20.11715944
15,3284230.0,0.15252577008333332,0.0,37.84321867,-84.44046271,KENTUCKY RIVER LOCK & DAM 9,3284230.0,17.94639204
16,3321500.0,0.27232080475000003,3.0,37.85831301,-87.41062104,GREEN RIVER LOCK & DAM 1,3321500.0,14.75826889
17,3287250.0,0.20405848041666666,1.0,38.05201874,-84.83054111,KENTUCKY RIVER LOCK & DAM 5,3287250.0,20.95946263
18,4235600.0,0.31848254541666665,5.0,43.059751,-76.83772739,DAM AT LOCK E 26,4235600.0,13.27753882
19,4235600.0,0.31848254541666665,5.0,43.059751,-76.83772739,DAM AT LOCK E 26,4235600.0,1.033529952
20,2469761.0,0.2075963023333333,1.0,31.75747968,-88.12944571,COFFEEVILLE LOCK AND DAM,2469761.0,241.7081373
21,10344500.0,0.512484733,8.0,39.39009,-120.0955,BOCA,10344500.0,1.57437754
22,2243960.0,0.6339671686666667,9.0,29.50861709,-81.80572505,RODMAN DAM AND SPILLWAY,2243960.0,27.65894261
23,5018000.0,0.2921945899166667,4.0,48.8521,-113.4159,SAINT MARYS DIVERSION DAM,5018000.0,3.053605495
24,1123600.0,0.24354426433333332,3.0,42.08194533,-72.05919147,WESTVILLE DAM,1123600.0,1.637485602
25,2467000.0,0.20678778224999997,1.0,32.52065708,-87.87883184,DEMOPOLIS LOCK AND DAM,2467000.0,237.55958019999997
