,site_id,c_stab_mean,decile_rank
0,3020000,-1.9416859733333334,0
1,3592000,0.2167227678333333,6
2,6670500,0.2791881785,8
3,1184000,0.22481091708333334,6
4,3400800,0.22677997124999996,6
5,1342602,0.05645904458333336,2
6,9419800,0.4006305907499999,9
7,3282060,0.10087121441666669,3
8,1091500,0.24744137591666668,7
9,3282290,0.08109565783333333,2
10,1315000,0.40010040941666664,9
11,4108660,0.6445920518333333,9
12,3284500,0.0177358455,2
13,3284230,-0.45479548858333335,1
14,3321500,0.11483953125,4
15,3287250,0.09619543633333333,3
16,4235600,-0.6598668208333333,1
17,2469761,0.15971799224999997,4
18,10344500,0.4906951549166667,9
19,2243960,0.5945933808333334,9
20,5018000,0.26798505841666664,7
21,1123600,0.09029906991666665,3
22,2467000,0.13857523758333332,4
23,3287000,0.08900848458333332,2
24,3282120,0.09550082216666667,3
25,1354500,0.09522709433333333,3
26,3090500,-34.070420688666665,0
27,3150000,0.18559274616666666,5
28,5454500,0.06513486433333335,2
29,14155500,0.3769792385,8
30,1328770,-0.08783180724999999,1
31,7263012,0.09574166641666666,3
32,3086000,0.22435901925,6
33,8401500,0.32577546800000007,8
34,8403500,0.32693004216666666,8
35,2105500,0.25824887525,7
36,14170000,0.24548668850000002,7
37,14162200,0.3794265253333334,8
38,6017000,-0.4346167943333334,1
39,2304500,0.17083856275,5
40,9429000,0.7372017032500001,9
41,6875900,0.15899204125,4
42,3049500,-0.3580561541666667,1
43,1541200,0.16661380041666668,5
44,1166500,-0.06590013641666669,2
45,4247000,0.2630828735833334,7
46,3249500,0.7917819272500001,9
47,1188090,0.147461418,4
48,2105769,0.17214432733333332,5
49,9426000,0.23497541608333336,6
50,5463050,-4.995394043,0
51,3320000,-1.3379997878333334,0
52,1347000,0.19645894325000002,5
53,3039000,-3.132264516249999,0
54,2341460,0.2691866021666666,7
55,5464730,-0.5414562819999998,1
56,1153000,0.15103216691666665,4
57,3111500,-3.514598071166667,0
58,3056000,0.21502812475,5
59,5430500,-7.201552989583333,0
60,1113895,0.22498570199999993,6
61,5378500,0.3770379025833333,8
